,id,price,property_type,room_type,listing_duration,hosting_duration,calculated_host_listings_count,guests_included,extra_people,availability_365,availability_60,total_amenities,Pool,Family/kid friendly,Dryer,TV,Breakfast,Smoke detector,Free parking on premises,Paid parking on premises,Essentials,Pets allowed,Shampoo,Gym,Suitable for events,Free street parking,Laptop friendly workspace,minimum_nights,maximum_nights,neighbourhood_group_cleansed,number_of_reviews_ltm,reviews_per_month,review_scores_location,review_scores_cleanliness,review_scores_accuracy,review_scores_value,latitude,longitude
125,2156372,50,Apartment,Private room,1633.0,2194.0,1,1,0,317,12,17,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,4,1125,North-East Region,1,0.09,8.0,8.0,9.0,8.0,1.36867,103.89905
126,2163108,50,Apartment,Private room,282.0,1459.0,103,1,10,341,36,26,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,20,365,Central Region,0,0.04,6.0,4.0,4.0,6.0,1.28388,103.84398
127,2320536,30,Apartment,Private room,138.0,163.0,1,1,0,365,60,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,183,9001,North Region,0,0.08,9.0,9.0,10.0,10.0,1.44076,103.77626
128,2362558,297,Tourism,Private room,1824.0,1870.0,19,7,35,348,45,19,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,28,Central Region,4,0.34,9.0,9.0,9.0,9.0,1.31196,103.85962
129,2375063,200,Apartment,Entire home/apt,1889.0,1993.0,44,4,0,306,30,31,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,14,2.16,9.0,9.0,9.0,9.0,1.29462,103.83855
130,2377875,58,Apartment,Private room,342.0,483.0,1,1,0,0,0,13,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,7,1125,Central Region,0,0.8,9.0,10.0,10.0,10.0,1.29907,103.87601
131,2387096,260,Tourism,Private room,556.0,1244.0,19,1,0,352,47,19,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,28,Central Region,0,0.05,9.0,8.0,10.0,9.0,1.31193,103.85952
132,2387588,287,Tourism,Private room,1737.0,1897.0,19,7,28,352,47,18,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,28,Central Region,18,0.78,9.0,9.0,9.0,9.0,1.31254,103.85963
133,2387687,51,Tourism,Private room,798.0,1944.0,19,1,0,360,55,19,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,14,Central Region,12,0.92,10.0,10.0,9.0,10.0,1.31201,103.85971
134,2387715,122,Tourism,Private room,1359.0,1956.0,19,3,28,358,53,19,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,28,Central Region,19,1.05,9.0,9.0,9.0,9.0,1.31215,103.85982
135,2387730,51,Tourism,Private room,1159.0,1826.0,19,1,0,361,56,18,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,28,Central Region,1,0.14,9.0,8.0,8.0,8.0,1.31125,103.86083
136,2427007,120,Apartment,Entire home/apt,369.0,1879.0,1,2,0,55,1,22,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,2,1125,Central Region,0,0.11,10.0,10.0,10.0,10.0,1.33746,103.78052
137,2451003,108,Apartment,Entire home/apt,1847.0,1876.0,2,1,0,308,13,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1000,Central Region,12,0.45,9.0,8.0,8.0,8.0,1.2942,103.84283
138,2484135,50,House,Private room,1861.0,2014.0,2,1,20,273,3,12,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,3,365,Central Region,11,0.86,8.0,8.0,9.0,8.0,1.33792,103.88593
139,2488042,66,Apartment,Private room,1077.0,1982.0,1,1,25,0,0,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1125,Central Region,0,0.29,9.0,8.0,8.0,9.0,1.28409,103.84514
140,2492539,50,Condominium,Private room,1251.0,1709.0,1,1,10,365,60,50,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,90,1125,West Region,1,0.5,10.0,10.0,10.0,10.0,1.33667,103.73748
141,2532466,250,Apartment,Entire home/apt,1767.0,2111.0,2,1,0,365,60,23,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,90,365,Central Region,2,0.38,9.0,9.0,10.0,9.0,1.28674,103.84073
142,2547370,119,Other,Private room,0.0,1756.0,2,1,0,365,60,16,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,1,0.17,6.0,4.0,10.0,6.0,1.27819,103.83072
143,2612906,129,Serviced apartment,Entire home/apt,1833.0,1988.0,44,2,15,308,16,28,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,2,1125,Central Region,15,1.05,9.0,9.0,9.0,9.0,1.29773,103.83919
144,2673027,80,Condominium,Private room,1904.0,1912.0,1,1,20,165,14,17,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,7,1125,Central Region,15,0.66,10.0,10.0,10.0,10.0,1.31626,103.84444
145,2682339,45,House,Private room,447.0,923.0,24,1,10,0,0,12,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,365,365,Central Region,0,0.07,10.0,10.0,10.0,10.0,1.31856,103.80646
146,2682553,47,House,Private room,491.0,829.0,24,1,15,0,0,13,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,365,365,Central Region,0,0.05,7.0,7.0,9.0,8.0,1.31839,103.8064
147,2682679,51,House,Private room,345.0,925.0,24,1,25,0,0,12,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,90,365,Central Region,0,0.11,10.0,10.0,10.0,9.0,1.31877,103.80527
148,2731054,225,Apartment,Entire home/apt,1846.0,2212.0,2,1,0,362,57,26,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,3,1124,Central Region,18,0.97,10.0,10.0,10.0,9.0,1.29091,103.84823
149,2752673,200,Serviced apartment,Entire home/apt,1189.0,1578.0,193,4,25,0,0,33,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,4,1125,Central Region,0,0.41,8.0,8.0,8.0,8.0,1.31254,103.85068
150,2764928,150,Apartment,Entire home/apt,1475.0,1565.0,1,1,0,50,22,17,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,14,90,Central Region,1,0.12,9.0,10.0,9.0,9.0,1.29519,103.84185
151,2765052,70,Apartment,Private room,1323.0,1999.0,5,1,25,333,28,39,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,5,1125,West Region,1,0.16,10.0,10.0,9.0,9.0,1.31127,103.76175
152,2858696,200,Apartment,Entire home/apt,1656.0,1863.0,44,2,0,293,23,26,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,6,1.57,9.0,9.0,9.0,9.0,1.29645,103.83972
153,2868366,106,Serviced apartment,Entire home/apt,1826.0,2021.0,44,2,15,322,27,28,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,62,3.42,9.0,9.0,9.0,8.0,1.29648,103.83877
154,2922184,41,Apartment,Private room,1202.0,2702.0,34,1,30,310,20,20,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,5,0.17,9.0,8.0,8.0,9.0,1.28132,103.7854
155,2960181,135,Apartment,Entire home/apt,1652.0,3111.0,30,1,0,342,39,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,4,0.27,10.0,9.0,10.0,9.0,1.28376,103.83082
156,2964022,53,Apartment,Private room,1824.0,2444.0,11,1,10,79,49,33,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,2,1125,Central Region,29,1.79,10.0,8.0,8.0,8.0,1.28495,103.84116
157,3000736,35,Hostel,Shared room,626.0,698.0,3,1,32,0,0,20,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,30,Central Region,0,0.32,9.0,9.0,9.0,9.0,1.31047,103.86096
158,3034137,81,Apartment,Private room,1635.0,2324.0,1,1,20,364,59,25,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1125,North-East Region,2,0.14,10.0,10.0,10.0,10.0,1.36103,103.88356
159,3053651,39,House,Private room,126.0,900.0,24,1,25,0,0,11,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,365,1435,Central Region,0,0.04,10.0,9.0,10.0,10.0,1.31883,103.80686
160,3075620,110,Condominium,Private room,1677.0,2171.0,2,1,0,365,60,31,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,90,365,Central Region,1,0.11,10.0,10.0,10.0,10.0,1.2986,103.84659
161,3078453,227,Apartment,Entire home/apt,259.0,495.0,1,1,0,360,55,16,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,60,1125,Central Region,0,0.11,8.0,10.0,10.0,9.0,1.33967,103.86901
162,3085308,255,Apartment,Entire home/apt,734.0,782.0,1,1,0,0,0,9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,7,1125,Central Region,0,0.07,10.0,10.0,10.0,10.0,1.27811,103.83379
163,3096385,106,Tourism,Entire home/apt,1011.0,1358.0,3,2,0,0,0,21,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,20,1125,Central Region,0,1.12,9.0,9.0,10.0,9.0,1.28171,103.82922
164,3116909,125,Serviced apartment,Entire home/apt,1742.0,1986.0,44,2,15,299,33,28,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,2,1125,Central Region,19,1.54,9.0,9.0,9.0,9.0,1.29792,103.83781
165,3141018,301,Apartment,Entire home/apt,344.0,699.0,1,4,50,0,0,15,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2,14,Central Region,0,0.05,9.0,9.0,9.0,9.0,1.31239,103.85201
166,3141692,138,Hostel,Private room,1217.0,1906.0,12,6,25,360,55,14,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1125,Central Region,3,0.71,9.0,8.0,9.0,8.0,1.31619,103.85983
167,3142075,45,Hostel,Shared room,950.0,1149.0,12,2,50,361,56,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1125,Central Region,0,0.08,9.0,9.0,9.0,9.0,1.31472,103.86022
168,3142155,60,Hostel,Private room,0.0,1321.0,12,2,25,357,52,12,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1125,Central Region,0,0.04,10.0,4.0,8.0,8.0,1.31437,103.86017
169,3158949,115,Serviced apartment,Entire home/apt,1819.0,2023.0,44,2,15,334,33,27,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,2,1125,Central Region,28,1.99,9.0,9.0,9.0,8.0,1.2977,103.83773
170,3179080,37,Hostel,Shared room,1664.0,1698.0,3,1,34,1,1,22,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,30,Central Region,1,0.29,9.0,10.0,10.0,10.0,1.31086,103.85883
171,3207194,130,Apartment,Entire home/apt,1427.0,2168.0,12,2,20,360,55,29,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,1125,Central Region,12,0.93,10.0,9.0,9.0,8.0,1.28362,103.84552
172,3212083,200,Apartment,Private room,426.0,729.0,1,1,0,365,60,18,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,10,1125,Central Region,0,0.28,10.0,10.0,10.0,10.0,1.28216,103.84714
173,3265545,180,Apartment,Entire home/apt,2.0,425.0,1,1,0,0,0,12,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,1125,Central Region,0,0.03,10.0,10.0,10.0,10.0,1.29508,103.84085
174,3304326,80,Condominium,Private room,1377.0,1451.0,1,1,0,362,57,24,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,90,1125,East Region,0,0.17,10.0,9.0,10.0,9.0,1.34948,103.96321
175,3340547,110,House,Private room,1776.0,3480.0,3,1,10,361,56,9,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1125,North-East Region,9,0.72,9.0,10.0,10.0,10.0,1.37398,103.83069
176,3347931,35,House,Private room,257.0,826.0,24,1,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1285,Central Region,0,0.24,9.0,9.0,8.0,8.0,1.31813,103.80547
177,3380992,200,Apartment,Entire home/apt,1778.0,2084.0,193,3,20,323,30,30,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,30,1125,Central Region,4,0.36,9.0,9.0,8.0,8.0,1.31228,103.89521
178,3419511,219,Serviced apartment,Entire home/apt,1453.0,2011.0,44,4,15,272,9,30,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,2,1125,Central Region,26,3.04,9.0,9.0,9.0,9.0,1.29499,103.83852
179,3460343,138,Serviced apartment,Entire home/apt,1772.0,2007.0,44,2,15,300,12,32,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,36,2.83,9.0,9.0,9.0,9.0,1.29783,103.83936
180,3468326,57,Apartment,Private room,1259.0,2231.0,1,2,35,333,28,12,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1125,North-East Region,22,2.73,9.0,9.0,9.0,10.0,1.3736,103.87644
181,3479446,30,Hostel,Shared room,1638.0,1694.0,13,1,28,360,59,25,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1125,Central Region,8,2.31,10.0,9.0,9.0,9.0,1.28174,103.84362
182,3479493,30,Hostel,Shared room,1553.0,1593.0,13,1,28,84,0,23,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1125,Central Region,9,1.35,10.0,9.0,9.0,9.0,1.28313,103.84324
183,3580558,204,Apartment,Entire home/apt,840.0,1172.0,1,1,0,0,0,19,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,2,1125,Central Region,0,0.3,10.0,10.0,10.0,9.0,1.28955,103.83861
184,3639516,30,Hostel,Shared room,1582.0,1611.0,13,1,28,84,0,23,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1125,Central Region,30,3.2,10.0,8.0,9.0,9.0,1.28354,103.84345
185,3651408,30,Hostel,Shared room,1665.0,1693.0,13,1,32,84,0,22,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1125,Central Region,17,2.93,10.0,9.0,9.0,9.0,1.28284,103.84338
186,3667894,60,Apartment,Private room,0.0,2565.0,103,1,10,324,19,34,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,28,365,Central Region,1,1.0,10.0,6.0,8.0,8.0,1.2852,103.84216
187,3668310,42,House,Private room,427.0,897.0,24,1,15,0,0,14,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,365,365,Central Region,0,0.05,9.0,9.0,7.0,6.0,1.31813,103.80661
188,3717196,30,Hostel,Shared room,1487.0,1559.0,13,1,28,364,59,23,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,1,0.31,9.0,9.0,8.0,9.0,1.28106,103.84517
189,3717217,139,Hostel,Private room,1648.0,1777.0,13,1,0,337,36,24,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,2,14,Central Region,3,0.83,10.0,9.0,9.0,9.0,1.28198,103.8436
190,3753251,150,Apartment,Entire home/apt,1722.0,2024.0,44,2,15,259,7,36,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,2,1124,Central Region,55,3.75,10.0,9.0,10.0,9.0,1.29533,103.83797
191,3788645,45,Apartment,Private room,27.0,1590.0,1,1,15,0,0,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,1125,West Region,0,0.07,9.0,10.0,10.0,10.0,1.29798,103.7668
192,3802621,58,Other,Private room,799.0,1613.0,7,1,30,169,0,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1125,Central Region,0,0.46,10.0,9.0,10.0,9.0,1.30376,103.85923
193,3803160,89,Other,Private room,979.0,1417.0,7,3,30,169,0,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1125,Central Region,0,0.11,10.0,9.0,10.0,8.0,1.30171,103.85959
194,3839469,129,Apartment,Entire home/apt,1744.0,3183.0,30,1,0,139,25,19,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,3,1.61,9.0,9.0,9.0,8.0,1.28301,103.82969
195,3844690,237,Apartment,Entire home/apt,1717.0,1746.0,3,4,15,102,0,37,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,3,60,Central Region,19,1.01,9.0,10.0,10.0,10.0,1.32045,103.82116
196,3874257,198,Apartment,Entire home/apt,1725.0,2445.0,1,1,0,224,13,31,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,28,365,Central Region,7,1.28,9.0,9.0,9.0,9.0,1.3125,103.89761
197,3877859,158,Condominium,Entire home/apt,1711.0,1752.0,1,4,20,145,8,27,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,12,1120,West Region,11,0.88,10.0,10.0,10.0,10.0,1.3471,103.77532
198,3893523,135,House,Private room,1423.0,3179.0,3,2,15,361,56,10,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1125,North-East Region,4,0.4,9.0,10.0,10.0,10.0,1.37478,103.83141
199,3901141,125,House,Private room,1564.0,3319.0,3,1,10,304,6,15,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2,1125,North-East Region,2,0.28,9.0,10.0,10.0,10.0,1.37326,103.82962
200,3902423,65,Apartment,Private room,326.0,503.0,1,1,0,0,0,20,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1125,Central Region,0,0.09,9.0,10.0,10.0,10.0,1.29002,103.82315
201,3925851,245,Condominium,Entire home/apt,979.0,2052.0,3,4,20,82,4,33,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,2,30,Central Region,37,2.16,10.0,9.0,10.0,9.0,1.30176,103.85217
202,3980202,58,Other,Private room,1437.0,1810.0,7,1,30,169,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1125,Central Region,2,0.48,9.0,8.0,10.0,9.0,1.30148,103.85813
203,3980858,28,Apartment,Shared room,856.0,900.0,1,1,10,363,58,20,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,90,1125,North-East Region,0,0.09,8.0,10.0,9.0,9.0,1.37318,103.90152
204,3981252,79,Apartment,Private room,0.0,59.0,1,1,0,362,57,17,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1125,East Region,0,0.02,10.0,8.0,10.0,10.0,1.31808,103.90582
205,3982855,79,House,Private room,1735.0,2190.0,3,1,12,0,0,30,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1125,Central Region,13,0.7,8.0,9.0,9.0,9.0,1.34311,103.86257
206,3990431,58,Other,Private room,856.0,1555.0,7,1,30,169,0,13,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1125,Central Region,0,0.21,9.0,8.0,9.0,9.0,1.30348,103.85969
207,3991040,65,Condominium,Private room,1023.0,1801.0,1,1,10,316,14,23,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1125,West Region,25,0.89,9.0,9.0,10.0,9.0,1.33856,103.73562
208,4007891,62,Tourism,Private room,836.0,1914.0,19,1,16,358,53,19,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,28,Central Region,10,0.61,9.0,9.0,9.0,8.0,1.31288,103.85969
209,4008423,51,Tourism,Private room,942.0,1962.0,19,1,26,325,27,18,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,28,Central Region,58,5.57,10.0,9.0,9.0,9.0,1.31157,103.8598
210,4008569,357,Serviced apartment,Entire home/apt,1583.0,1987.0,193,4,40,211,4,28,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,7,800,Central Region,1,0.56,9.0,9.0,9.0,8.0,1.32772,103.85239
211,4009463,50,Apartment,Private room,345.0,1733.0,2,1,0,44,10,52,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,4,180,West Region,4,0.4,10.0,10.0,10.0,10.0,1.38956,103.77083
212,4016869,286,Apartment,Entire home/apt,1607.0,1701.0,14,4,30,150,29,35,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,21,1125,Central Region,3,1.98,10.0,10.0,10.0,9.0,1.27073,103.81323
213,4021128,160,Apartment,Entire home/apt,617.0,2293.0,1,2,0,84,53,19,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,5,60,Central Region,0,0.21,9.0,10.0,10.0,9.0,1.31995,103.79426
214,4026199,280,Serviced apartment,Entire home/apt,1633.0,2115.0,18,1,0,341,36,50,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,7,999,Central Region,7,0.48,9.0,10.0,10.0,9.0,1.31539,103.82586
215,4027867,60,Apartment,Private room,1681.0,1740.0,34,2,10,342,37,29,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1125,Central Region,18,0.74,8.0,9.0,9.0,9.0,1.31131,103.88343
216,4054698,30,Hostel,Shared room,1602.0,1771.0,13,1,28,364,59,23,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,10,0.78,10.0,9.0,9.0,9.0,1.28121,103.84478
217,4069756,30,Hostel,Shared room,1607.0,1753.0,13,1,28,364,59,23,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1125,Central Region,1,0.29,10.0,9.0,9.0,9.0,1.28177,103.84359
218,4087935,89,Apartment,Private room,689.0,705.0,2,1,0,364,59,12,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1125,Central Region,0,0.22,10.0,9.0,9.0,9.0,1.31718,103.84287
219,4091059,298,Tourism,Entire home/apt,1717.0,2870.0,1,4,68,303,11,41,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,2,1125,Central Region,45,3.18,9.0,10.0,10.0,9.0,1.27254,103.8337
220,4108082,218,Apartment,Entire home/apt,1694.0,1735.0,1,2,15,258,11,34,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,2,1125,Central Region,57,4.87,9.0,9.0,9.0,9.0,1.29312,103.82979
221,4108447,249,Apartment,Entire home/apt,1642.0,1663.0,7,6,20,342,39,19,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,365,Central Region,4,1.69,9.0,8.0,9.0,8.0,1.31409,103.87213
222,4122361,259,Apartment,Entire home/apt,977.0,1055.0,10,5,30,334,29,28,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,5,1125,West Region,0,0.07,8.0,8.0,9.0,8.0,1.34546,103.72309
223,4124908,238,Serviced apartment,Entire home/apt,1204.0,1611.0,193,1,30,203,6,29,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,5,1125,Central Region,0,0.45,8.0,9.0,8.0,9.0,1.32419,103.85284
224,4138944,118,Serviced apartment,Entire home/apt,1679.0,2195.0,18,1,0,344,39,53,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,7,1125,Central Region,11,0.79,9.0,10.0,10.0,9.0,1.31566,103.82666
225,4139205,95,Apartment,Private room,1672.0,2021.0,44,2,15,340,38,32,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,22,1.74,9.0,9.0,9.0,9.0,1.29671,103.83999
226,4139964,79,Condominium,Private room,817.0,892.0,10,1,15,302,4,26,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,5,1125,West Region,0,0.16,9.0,9.0,9.0,9.0,1.33678,103.73758
227,4154658,60,Apartment,Private room,377.0,1895.0,8,1,20,365,60,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1125,East Region,1,0.12,10.0,9.0,9.0,8.0,1.35637,103.94301
228,4179725,164,Apartment,Entire home/apt,561.0,1790.0,1,4,28,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,1125,Central Region,0,0.07,10.0,10.0,10.0,10.0,1.30789,103.89646
229,4183194,60,Condominium,Private room,1359.0,1915.0,3,2,40,330,51,24,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,90,1125,Central Region,1,0.73,9.0,10.0,10.0,9.0,1.31512,103.85343
230,4191852,64,Condominium,Private room,904.0,1034.0,10,1,15,365,60,26,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,3,1125,West Region,0,0.04,10.0,7.0,10.0,8.0,1.34702,103.72274
231,4271250,160,Apartment,Entire home/apt,1301.0,1419.0,1,1,0,0,0,55,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,30,1125,Central Region,6,3.17,10.0,10.0,10.0,10.0,1.29377,103.82844
232,4309541,150,Condominium,Entire home/apt,1674.0,2562.0,1,1,0,337,32,56,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,3,90,Central Region,18,1.12,9.0,10.0,10.0,9.0,1.29753,103.82642
233,4309836,130,Apartment,Entire home/apt,1624.0,2070.0,1,2,8,354,49,25,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,3,1125,Central Region,9,0.6,9.0,9.0,10.0,9.0,1.32712,103.86468
234,4360679,60,Apartment,Private room,1660.0,1720.0,34,2,10,0,0,28,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1125,Central Region,30,1.77,9.0,9.0,9.0,9.0,1.31025,103.88326
235,4360811,60,Apartment,Private room,1678.0,1731.0,34,2,10,339,34,29,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1125,Central Region,31,1.69,9.0,9.0,9.0,9.0,1.31107,103.88292
236,4360902,60,Apartment,Private room,1668.0,1736.0,34,2,10,292,14,29,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1125,Central Region,51,3.14,9.0,9.0,9.0,9.0,1.31045,103.88114
237,4380000,95,Apartment,Private room,695.0,1051.0,20,1,0,364,59,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1125,Central Region,0,0.07,10.0,9.0,9.0,9.0,1.30475,103.84032
238,4383340,110,Apartment,Private room,306.0,716.0,1,1,0,365,60,15,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,2,1125,Central Region,0,0.04,10.0,10.0,10.0,9.0,1.2867,103.79282
239,4383465,70,Condominium,Private room,255.0,843.0,3,2,50,350,55,26,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,90,1125,Central Region,0,0.09,9.0,9.0,9.0,8.0,1.31503,103.85116
240,4412603,134,Condominium,Entire home/apt,1651.0,1668.0,1,1,68,351,46,29,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,30,East Region,14,0.55,9.0,10.0,9.0,8.0,1.31467,103.93974
241,4430984,244,Apartment,Entire home/apt,359.0,431.0,1,1,0,0,0,16,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1125,Central Region,0,0.04,10.0,8.0,9.0,9.0,1.28142,103.84522
242,4431879,148,Condominium,Entire home/apt,1295.0,1779.0,193,4,30,195,4,21,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,3,1125,Central Region,1,0.51,9.0,9.0,8.0,8.0,1.32546,103.8519
243,4441346,100,Tourism,Entire home/apt,168.0,189.0,1,1,0,318,13,34,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,90,1125,Central Region,0,0.07,8.0,10.0,9.0,10.0,1.29775,103.88341
244,4446102,79,House,Private room,1409.0,1959.0,3,1,12,291,9,31,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,360,North-East Region,5,0.76,8.0,9.0,9.0,9.0,1.34432,103.86255
245,4450681,240,Serviced apartment,Entire home/apt,1349.0,1907.0,18,1,0,352,47,56,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,7,999,Central Region,1,0.22,8.0,10.0,10.0,9.0,1.31652,103.82739
246,4471653,23,Condominium,Private room,719.0,1346.0,24,1,0,122,53,20,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,90,1188,North Region,0,0.09,8.0,8.0,9.0,8.0,1.42809,103.78095
247,4478773,66,House,Private room,1599.0,2127.0,3,1,12,195,16,36,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,3,1125,North-East Region,13,0.68,8.0,9.0,9.0,9.0,1.3448,103.86144
